ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
5,74,0.07313,0.06757,29; 5; 30; 37; 21; 15; 74; 28; 58; 52
42,50,0.83621,0.84,41; 42; 50; 45; 74; 72; 50; 18; 23; 67
24,43,0.56165,0.55814,37; 24; 21; 51; 42; 30; 43; 22; 36; 73
7,35,0.20201,0.2,33; 7; 60; 61; 15; 69; 35; 78; 53; 19
45,62,0.71409,0.72581,65; 45; 45; 85; 75; 56; 62; 51; 23; 22
7,72,0.10823,0.09722,81; 7; 9; 82; 26; 67; 72; 20; 63; 58
10,17,0.60783,0.58824,27; 10; 44; 67; 39; 43; 17; 45; 24; 64
8,48,0.16625,0.16667,63; 8; 54; 11; 15; 80; 48; 75; 22; 5
37,47,0.75927,0.78723,38; 37; 63; 17; 77; 32; 47; 30; 73; 79
63,81,0.74122,0.77778,25; 63; 20; 65; 5; 67; 81; 44; 54; 39
31,48,0.64265,0.64583,22; 31; 49; 55; 53; 30; 48; 57; 40; 69
32,72,0.44582,0.44444,76; 32; 49; 59; 76; 30; 72; 70; 59; 69
13,48,0.2719,0.27083,40; 13; 9; 74; 44; 18; 48; 33; 12; 13
5,7,0.77677,0.71429,9; 5; 72; 41; 39; 30; 7; 33; 44; 42
11,14,0.75149,0.78571,54; 11; 66; 14; 14; 29; 14; 18; 71; 19
21,37,0.5751,0.56757,81; 21; 32; 9; 76; 27; 37; 40; 30; 46
9,37,0.2446,0.24324,9; 9; 57; 48; 66; 29; 37; 43; 5; 16
13,62,0.21467,0.20968,9; 13; 46; 80; 56; 41; 62; 31; 57; 78
29,35,0.80676,0.82857,84; 29; 71; 39; 5; 5; 35; 21; 17; 23
29,62,0.47254,0.46774,48; 29; 23; 72; 16; 13; 62; 17; 31; 26
12,50,0.24218,0.24,23; 12; 79; 30; 13; 49; 50; 76; 35; 45
16,56,0.28861,0.28571,61; 16; 8; 33; 48; 78; 56; 70; 82; 14
5,7,0.7567,0.71429,41; 5; 62; 28; 84; 41; 7; 83; 17; 47
8,48,0.16481,0.16667,68; 8; 64; 26; 54; 38; 48; 18; 6; 21
20,74,0.27367,0.27027,83; 20; 29; 70; 82; 10; 74; 76; 46; 20
10,74,0.15095,0.13514,57; 10; 36; 40; 67; 79; 74; 49; 63; 49
10,37,0.2665,0.27027,74; 10; 5; 31; 55; 36; 37; 50; 10; 17
15,30,0.49573,0.5,78; 15; 13; 61; 22; 8; 30; 19; 57; 28
7,74,0.10204,0.09459,25; 7; 62; 18; 48; 39; 74; 53; 74; 12
20,37,0.54757,0.54054,68; 20; 38; 74; 76; 22; 37; 61; 82; 10
55,81,0.65186,0.67901,79; 55; 51; 39; 68; 72; 81; 58; 47; 46
14,50,0.2771,0.28,7; 14; 80; 18; 58; 77; 50; 11; 73; 84
16,72,0.22019,0.22222,29; 16; 70; 16; 63; 46; 72; 32; 45; 8
37,56,0.66213,0.66071,75; 37; 85; 48; 30; 59; 56; 11; 69; 36
18,50,0.36228,0.36,83; 18; 74; 52; 17; 77; 50; 69; 20; 67
26,74,0.34502,0.35135,47; 26; 69; 11; 73; 13; 74; 48; 69; 18
35,47,0.72638,0.74468,11; 35; 18; 68; 60; 73; 47; 7; 68; 41
13,30,0.3888,0.43333,65; 13; 45; 65; 69; 7; 30; 29; 24; 42
14,72,0.19819,0.19444,40; 14; 6; 5; 27; 75; 72; 80; 13; 33
23,72,0.31842,0.31944,71; 23; 61; 5; 76; 34; 72; 68; 8; 6
10,20,0.51669,0.5,48; 10; 32; 32; 13; 72; 20; 37; 78; 23
14,50,0.27679,0.28,69; 14; 14; 42; 5; 10; 50; 51; 69; 33
17,48,0.35597,0.35417,69; 17; 69; 30; 41; 27; 48; 75; 73; 44
6,7,0.8439,0.85714,68; 6; 80; 37; 33; 44; 7; 19; 54; 71
33,35,0.92061,0.94286,43; 33; 31; 74; 34; 56; 35; 28; 79; 24
8,37,0.21594,0.21622,35; 8; 45; 78; 5; 5; 37; 22; 11; 78
14,37,0.36995,0.37838,82; 14; 26; 48; 10; 57; 37; 83; 14; 47
41,48,0.84859,0.85417,40; 41; 35; 16; 27; 58; 48; 7; 29; 5
22,56,0.3898,0.39286,34; 22; 20; 45; 72; 8; 56; 23; 68; 71
8,37,0.21306,0.21622,21; 8; 36; 82; 69; 74; 37; 75; 14; 27
11,20,0.56047,0.55,21; 11; 59; 40; 63; 22; 20; 32; 28; 33
16,43,0.38431,0.37209,78; 16; 59; 83; 47; 66; 43; 13; 62; 33
8,20,0.40733,0.4,31; 8; 50; 20; 17; 75; 20; 55; 51; 74
41,50,0.80178,0.82,21; 41; 65; 64; 59; 11; 50; 58; 80; 14
6,35,0.17387,0.17143,7; 6; 83; 65; 37; 70; 35; 39; 38; 80
27,30,0.90358,0.9,26; 27; 72; 13; 9; 39; 30; 12; 42; 33
41,62,0.65175,0.66129,13; 41; 65; 40; 44; 67; 62; 70; 79; 63
6,50,0.12234,0.12,40; 6; 58; 10; 37; 18; 50; 49; 76; 7
8,20,0.42027,0.4,62; 8; 76; 43; 32; 57; 20; 77; 61; 54
20,43,0.45106,0.46512,16; 20; 7; 32; 43; 22; 43; 33; 41; 29
55,56,0.92484,0.98214,57; 55; 22; 21; 47; 10; 56; 69; 13; 59
24,74,0.32093,0.32432,82; 24; 16; 63; 17; 70; 74; 27; 29; 80
7,14,0.49083,0.5,51; 7; 17; 63; 7; 70; 14; 6; 85; 6
56,62,0.87838,0.90323,16; 56; 16; 45; 33; 36; 62; 85; 27; 7
50,72,0.68347,0.69444,34; 50; 38; 18; 46; 7; 72; 37; 43; 51
47,74,0.60003,0.63514,42; 47; 47; 78; 55; 79; 74; 34; 5; 43
27,47,0.58136,0.57447,16; 27; 39; 74; 70; 79; 47; 53; 62; 65
6,20,0.29658,0.3,83; 6; 63; 48; 60; 78; 20; 14; 11; 7
29,74,0.37539,0.39189,85; 29; 47; 64; 35; 46; 74; 85; 48; 11
6,7,0.81373,0.85714,64; 6; 83; 7; 25; 20; 7; 45; 77; 22
23,30,0.7458,0.76667,22; 23; 69; 44; 5; 83; 30; 78; 83; 7
25,72,0.34474,0.34722,63; 25; 67; 33; 51; 38; 72; 60; 51; 58
8,17,0.48888,0.47059,75; 8; 17; 39; 67; 33; 17; 60; 84; 6
22,56,0.40308,0.39286,63; 22; 14; 56; 50; 69; 56; 28; 45; 56
5,7,0.76181,0.71429,76; 5; 55; 40; 16; 78; 7; 78; 75; 57
6,56,0.10371,0.10714,52; 6; 55; 66; 75; 22; 56; 83; 69; 57
14,50,0.27886,0.28,69; 14; 44; 9; 63; 69; 50; 56; 18; 70
11,20,0.52691,0.55,57; 11; 35; 84; 41; 41; 20; 33; 66; 37
5,7,0.77655,0.71429,6; 5; 68; 76; 34; 51; 7; 84; 21; 73
30,35,0.86875,0.85714,44; 30; 82; 7; 55; 34; 35; 52; 38; 78
6,7,0.84486,0.85714,34; 6; 74; 42; 79; 58; 7; 28; 58; 73
9,62,0.16351,0.14516,78; 9; 11; 30; 65; 41; 62; 74; 73; 12
22,37,0.59463,0.59459,15; 22; 56; 60; 53; 18; 37; 70; 58; 14
9,37,0.24038,0.24324,79; 9; 56; 23; 85; 28; 37; 14; 79; 74
6,7,0.84556,0.85714,31; 6; 80; 71; 72; 19; 7; 46; 58; 38
10,14,0.7033,0.71429,34; 10; 39; 9; 51; 70; 14; 62; 61; 57
29,37,0.75451,0.78378,54; 29; 57; 59; 48; 69; 37; 33; 20; 78
28,72,0.38805,0.38889,57; 28; 26; 85; 59; 32; 72; 64; 60; 82
31,81,0.40414,0.38272,83; 31; 10; 43; 25; 28; 81; 77; 45; 25
