ShorterBarHeight,TallerBarHeight,InferenceResult,GroundTruth,BarHeights
22,25,0.67418,0.88,19; 22; 25; 35; 71; 64; 62; 6; 56; 69
7,8,0.88527,0.875,19; 7; 8; 28; 47; 21; 45; 36; 25; 7
8,10,0.8425,0.8,38; 8; 10; 26; 69; 60; 28; 32; 75; 81
19,84,0.67648,0.22619,44; 19; 84; 8; 42; 50; 18; 77; 39; 32
5,17,0.5834,0.29412,70; 5; 17; 58; 67; 72; 41; 62; 60; 18
16,50,0.67063,0.32,72; 16; 50; 8; 85; 60; 82; 43; 13; 74
42,46,0.68493,0.91304,49; 42; 46; 74; 20; 19; 65; 22; 24; 34
39,56,0.66502,0.69643,28; 39; 56; 29; 40; 66; 59; 16; 26; 27
5,36,0.63574,0.13889,72; 5; 36; 69; 53; 32; 39; 34; 45; 39
39,50,0.67699,0.78,18; 39; 50; 68; 10; 5; 78; 15; 47; 58
34,42,0.66049,0.80952,32; 34; 42; 71; 28; 22; 75; 19; 83; 74
12,72,0.68615,0.16667,43; 12; 72; 10; 58; 22; 55; 25; 7; 9
30,50,0.66007,0.6,77; 30; 50; 63; 79; 34; 35; 54; 37; 18
9,84,0.66634,0.10714,52; 9; 84; 64; 36; 67; 59; 10; 83; 51
36,46,0.67328,0.78261,72; 36; 46; 32; 57; 13; 18; 7; 33; 79
5,8,0.66803,0.625,55; 5; 8; 20; 77; 46; 57; 79; 71; 64
70,72,0.67328,0.97222,9; 70; 72; 13; 18; 51; 9; 54; 35; 59
24,31,0.65567,0.77419,71; 24; 31; 5; 65; 83; 21; 28; 75; 43
43,46,0.66391,0.93478,48; 43; 46; 69; 18; 35; 15; 76; 64; 79
15,46,0.68061,0.32609,74; 15; 46; 30; 11; 68; 16; 80; 28; 16
10,83,0.68434,0.12048,27; 10; 83; 76; 68; 44; 62; 40; 22; 19
11,46,0.67044,0.23913,14; 11; 46; 63; 20; 40; 69; 50; 70; 52
5,83,0.63462,0.06024,9; 5; 83; 15; 68; 50; 13; 38; 79; 76
7,31,0.66629,0.22581,46; 7; 31; 57; 29; 38; 13; 67; 29; 26
15,42,0.71182,0.35714,80; 15; 42; 82; 75; 27; 51; 24; 72; 7
5,13,0.55544,0.38462,13; 5; 13; 12; 79; 41; 74; 24; 17; 79
62,75,0.67154,0.82667,49; 62; 75; 79; 52; 43; 10; 74; 13; 9
59,72,0.68551,0.81944,79; 59; 72; 81; 5; 34; 40; 17; 9; 46
12,13,0.82822,0.92308,81; 12; 13; 21; 31; 6; 52; 81; 43; 24
51,83,0.69302,0.61446,51; 51; 83; 45; 9; 33; 56; 67; 77; 74
5,10,0.58331,0.5,5; 5; 10; 8; 39; 59; 51; 71; 25; 63
10,13,0.69615,0.76923,12; 10; 13; 52; 78; 30; 79; 7; 50; 52
6,72,0.71061,0.08333,18; 6; 72; 47; 78; 75; 27; 85; 28; 43
56,72,0.67915,0.77778,53; 56; 72; 85; 26; 15; 7; 35; 70; 18
11,17,0.65712,0.64706,25; 11; 17; 30; 53; 60; 61; 36; 21; 51
12,13,0.84079,0.92308,62; 12; 13; 15; 10; 5; 82; 60; 12; 69
7,8,0.88014,0.875,21; 7; 8; 49; 80; 16; 77; 47; 36; 15
7,8,0.88093,0.875,28; 7; 8; 35; 70; 73; 45; 85; 52; 36
29,31,0.66255,0.93548,57; 29; 31; 68; 32; 7; 15; 48; 35; 57
19,36,0.66576,0.52778,49; 19; 36; 30; 74; 35; 28; 42; 68; 14
16,56,0.6673,0.28571,54; 16; 56; 40; 50; 37; 54; 82; 8; 52
16,31,0.67872,0.51613,48; 16; 31; 77; 47; 84; 67; 8; 50; 81
15,31,0.6569,0.48387,45; 15; 31; 85; 70; 65; 32; 60; 13; 23
5,8,0.67547,0.625,16; 5; 8; 62; 25; 14; 74; 75; 82; 47
38,72,0.67334,0.52778,78; 38; 72; 16; 80; 62; 9; 19; 12; 37
5,8,0.66468,0.625,59; 5; 8; 56; 70; 76; 72; 65; 85; 37
57,84,0.69324,0.67857,59; 57; 84; 33; 67; 45; 73; 32; 18; 46
6,13,0.60142,0.46154,18; 6; 13; 7; 64; 17; 8; 76; 76; 44
33,46,0.65727,0.71739,57; 33; 46; 28; 21; 83; 57; 46; 26; 22
12,13,0.82772,0.92308,59; 12; 13; 73; 84; 40; 10; 10; 30; 77
12,13,0.82241,0.92308,35; 12; 13; 13; 64; 67; 79; 78; 47; 26
16,17,0.73727,0.94118,16; 16; 17; 71; 27; 80; 56; 6; 40; 14
16,17,0.74588,0.94118,33; 16; 17; 49; 19; 23; 55; 82; 47; 54
6,10,0.6802,0.6,48; 6; 10; 62; 75; 16; 76; 77; 58; 59
34,81,0.72298,0.41975,78; 34; 81; 26; 39; 44; 32; 85; 67; 82
6,42,0.66582,0.14286,5; 6; 42; 65; 56; 78; 40; 40; 43; 83
5,8,0.67076,0.625,66; 5; 8; 50; 22; 65; 27; 64; 74; 18
17,25,0.65728,0.68,85; 17; 25; 79; 47; 54; 26; 83; 79; 16
13,46,0.6808,0.28261,56; 13; 46; 64; 78; 49; 5; 7; 70; 68
7,8,0.88501,0.875,48; 7; 8; 58; 6; 45; 57; 21; 13; 66
60,84,0.67441,0.71429,26; 60; 84; 50; 56; 82; 6; 74; 22; 74
37,84,0.6619,0.44048,19; 37; 84; 54; 84; 56; 52; 31; 74; 61
31,42,0.69462,0.7381,15; 31; 42; 46; 68; 69; 60; 72; 83; 80
6,8,0.80652,0.75,84; 6; 8; 23; 14; 9; 7; 17; 16; 57
5,8,0.65254,0.625,17; 5; 8; 8; 23; 37; 41; 24; 28; 54
28,75,0.66988,0.37333,81; 28; 75; 15; 39; 65; 28; 5; 25; 35
5,46,0.63281,0.1087,21; 5; 46; 63; 52; 84; 81; 41; 16; 36
18,75,0.67942,0.24,6; 18; 75; 69; 63; 49; 16; 19; 17; 78
50,81,0.69531,0.61728,45; 50; 81; 27; 8; 12; 65; 40; 69; 30
48,83,0.70372,0.57831,26; 48; 83; 83; 80; 26; 77; 58; 33; 74
49,81,0.72773,0.60494,42; 49; 81; 30; 79; 63; 65; 62; 48; 32
33,36,0.65782,0.91667,43; 33; 36; 17; 65; 23; 40; 43; 62; 40
47,50,0.71126,0.94,13; 47; 50; 25; 81; 52; 81; 7; 54; 44
9,83,0.73465,0.10843,14; 9; 83; 67; 77; 60; 51; 12; 12; 68
8,25,0.67992,0.32,34; 8; 25; 40; 60; 38; 73; 53; 16; 79
31,42,0.65705,0.7381,24; 31; 42; 35; 28; 25; 81; 49; 17; 32
55,56,0.67286,0.98214,8; 55; 56; 51; 6; 47; 17; 23; 34; 34
32,56,0.66364,0.57143,6; 32; 56; 8; 41; 81; 11; 18; 19; 60
78,81,0.67522,0.96296,63; 78; 81; 24; 74; 33; 44; 16; 71; 11
6,8,0.80914,0.75,43; 6; 8; 11; 15; 23; 70; 40; 19; 25
5,13,0.56185,0.38462,60; 5; 13; 81; 81; 49; 67; 51; 18; 52
17,25,0.66684,0.68,22; 17; 25; 36; 6; 33; 43; 71; 44; 66
17,31,0.65473,0.54839,73; 17; 31; 8; 62; 32; 18; 34; 57; 79
27,83,0.66653,0.3253,52; 27; 83; 16; 57; 23; 68; 50; 14; 46
8,13,0.62582,0.61538,37; 8; 13; 76; 46; 36; 68; 73; 80; 24
66,81,0.67543,0.81481,43; 66; 81; 10; 78; 72; 77; 11; 50; 6
13,25,0.64621,0.52,27; 13; 25; 37; 25; 74; 79; 10; 66; 47
52,75,0.66887,0.69333,65; 52; 75; 71; 23; 15; 58; 75; 26; 20
41,56,0.68532,0.73214,15; 41; 56; 83; 19; 54; 38; 30; 12; 80
8,72,0.67677,0.11111,13; 8; 72; 70; 32; 26; 30; 38; 48; 71
17,31,0.66108,0.54839,20; 17; 31; 60; 39; 6; 66; 18; 32; 46
57,75,0.66934,0.76,51; 57; 75; 69; 8; 83; 26; 21; 40; 16
31,72,0.67039,0.43056,10; 31; 72; 25; 33; 9; 68; 79; 74; 17
48,83,0.66968,0.57831,32; 48; 83; 74; 14; 42; 50; 62; 29; 71
6,10,0.68771,0.6,61; 6; 10; 61; 36; 22; 41; 53; 19; 61
15,31,0.66466,0.48387,6; 15; 31; 74; 42; 50; 61; 16; 5; 74
17,25,0.66875,0.68,15; 17; 25; 26; 83; 47; 35; 80; 55; 29
25,36,0.64707,0.69444,72; 25; 36; 21; 71; 43; 60; 24; 65; 44
26,72,0.67531,0.36111,18; 26; 72; 36; 16; 58; 39; 63; 33; 37
45,56,0.70928,0.80357,9; 45; 56; 10; 30; 85; 71; 32; 60; 65
31,42,0.65746,0.7381,48; 31; 42; 69; 67; 5; 51; 6; 69; 56
41,42,0.67158,0.97619,30; 41; 42; 55; 71; 58; 11; 60; 58; 37
24,25,0.69124,0.96,22; 24; 25; 59; 39; 11; 8; 67; 60; 21
5,25,0.6308,0.2,12; 5; 25; 21; 14; 79; 58; 66; 21; 52
6,13,0.57888,0.46154,49; 6; 13; 38; 80; 30; 83; 71; 73; 35
16,50,0.68069,0.32,77; 16; 50; 11; 84; 22; 20; 82; 80; 20
28,72,0.67137,0.38889,49; 28; 72; 21; 37; 72; 83; 51; 72; 39
27,36,0.65567,0.75,85; 27; 36; 67; 6; 47; 50; 76; 29; 41
23,36,0.67486,0.63889,63; 23; 36; 73; 70; 8; 50; 43; 22; 59
55,84,0.66841,0.65476,30; 55; 84; 82; 75; 10; 27; 14; 39; 56
23,25,0.67615,0.92,13; 23; 25; 40; 9; 70; 25; 81; 48; 61
34,36,0.66591,0.94444,56; 34; 36; 55; 57; 17; 63; 50; 47; 70
60,84,0.67544,0.71429,53; 60; 84; 32; 45; 69; 41; 53; 55; 37
5,56,0.63128,0.08929,23; 5; 56; 58; 50; 55; 63; 35; 53; 48
6,10,0.66666,0.6,68; 6; 10; 7; 41; 37; 22; 40; 17; 84
12,13,0.8337,0.92308,19; 12; 13; 81; 25; 60; 18; 43; 31; 72
16,17,0.74688,0.94118,16; 16; 17; 33; 17; 42; 21; 32; 18; 19
28,75,0.69706,0.37333,37; 28; 75; 54; 50; 76; 39; 40; 14; 83
20,31,0.67492,0.64516,83; 20; 31; 34; 56; 30; 27; 48; 47; 79
45,81,0.68714,0.55556,79; 45; 81; 26; 61; 69; 67; 42; 77; 9
33,36,0.70033,0.91667,70; 33; 36; 66; 57; 73; 85; 14; 84; 26
6,17,0.6298,0.35294,40; 6; 17; 30; 85; 13; 21; 21; 74; 83
29,36,0.65602,0.80556,35; 29; 36; 24; 30; 43; 53; 19; 28; 9
12,75,0.68211,0.16,21; 12; 75; 36; 59; 58; 78; 58; 70; 82
